,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-1.6681539420398181,-1.5345937604436355,1.19974249850397,1.694428442720216,1.7357129054770999,-0.39493666236457425,0.8068731467092365,-1.0818948990933592,-1.2359426640484596,-0.8683075574898769,0.7237744107662812,-3.323018561972793,-3.1018400332355176,-0.9261417121163704,-1.1868171010342612,-1.7044767261507887,-0.9397456953905483,-2.8040491143365758,-1.922104200916525,-0.7625231174008908,0
1,2.89643808477985,1.2317486869158858,1.31916714014802,1.779753343003918,3.562114752167151,2.803146814266068,3.678088469589156,2.1493170108612514,2.7278469574888216,5.164130662244119,1.5990714615806665,2.579620003315382,3.268208417279898,0.15037825212543598,0.6937559965516322,1.9103055731948895,1.0830365804252382,1.7707020592078757,0.8137619300780567,1.916426850939339,0
2,-1.8408596092148752,-3.45864584351781,-0.042763966999918246,-0.8240826108433341,-2.5193774704419916,-0.5533373980889074,-1.2092325473641734,0.33414705548234036,-2.1425715469771776,-2.3623609484954136,-1.354162651849521,-1.6223594512395152,-2.1008500927549223,-2.4862429644031385,-1.498348540519485,-1.7306925525718897,-1.9852366919095512,-3.1353557422551246,-2.3770090206689947,-2.600073678937485,0
3,1.95039972065745,3.185001052025467,3.5863273876664588,1.6666572245879636,2.323938085853742,3.5325736964038716,3.332036349122915,2.4665170780808743,4.809148736017379,4.86829316367535,2.4420942724562744,4.236406106204625,4.845320370877264,2.167827929852293,2.5152963755454145,3.2887722583932604,4.096675509811938,2.3358484101325887,2.6176030217868034,2.622623564509092,0
4,-5.654066593445451,-3.469362196519868,-6.529590076430298,-4.7946544471327615,-5.1272070224404755,-5.525724214914817,-1.4076195190214829,-1.8213449320967963,-4.932938997001828,-2.7977527290039115,-2.824141287355687,-2.1113586959663833,-5.870385316817483,-3.1213624083305183,-5.428193654048679,-3.6619022971980613,-6.231948783170484,-2.557687597349423,-1.5884586227351953,-4.276078652832393,0
5,3.6637870200099467,5.456840823531101,5.0687006127554275,3.8056034386820103,2.9700767639265626,4.962278230322299,2.816224014177381,2.9708726387605857,2.9842986307132082,4.047670078705193,1.7688731203438346,2.889852343802041,4.843000620047612,2.033208221015887,4.2081835990691765,3.62205947433352,4.027574778852744,3.7783994295939847,2.600013128107534,4.622392821829362,0
6,1.6754402335860057,2.9666569667705955,0.19897868494076643,3.623622498261521,2.9327384735192874,1.414134838778039,0.7021238644262038,2.535493331146046,1.0834842297933294,2.0576719555950147,3.0106089874799293,3.089018861355608,3.056153050200895,3.0799405638175767,3.84017115471229,4.024558744922012,3.217096172900808,2.2712019073894933,3.4448014255962462,5.417636059582433,0
7,2.9966158886087992,3.492944089327824,5.61117116476662,4.020925612319959,2.6537992107191037,5.608862145132726,3.599355181262492,4.509617434951696,3.3183136512311124,5.247834876877479,1.8116760211255762,2.5676237117843357,4.947708260038912,1.6849311877810935,3.954931974482488,5.965237709918984,3.238516224280839,2.710713113087616,1.8115748886169185,5.00413694460028,0
8,2.4095240910803533,2.831517998416216,3.706658381475327,3.6210580413724722,1.3155602530610702,4.036375348469668,0.9803613123896535,2.8808708878988005,0.5669250462242087,2.0922981360716317,0.2507619987192111,1.278958406647695,3.562357078263439,1.083940820081109,3.5766940829868243,2.4012604947191236,1.800707004966974,1.5977008181717924,1.0837258411573953,5.232807588193902,0
9,1.2851009582240878,4.286652578838879,4.999958144583692,1.797694955513859,2.906628759041903,5.51192720724595,2.7105293354067097,2.7681432153457175,3.403306781789259,1.6261452099647453,2.5143464566871625,3.7772788157769286,1.5390746369594677,2.4569565630947565,3.4111236319390947,6.394847509474723,6.375953779791291,3.515919978274664,3.4271270856666485,1.8148154493794526,0
