,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.9846115778787368,1.1833607252474536,1.1358192954851796,2.4299120689822145,1.287489769907642,2.7319345132925097,1.4269098639944873,1.5693377536342576,1.9876407160351923,1.3358529523165616,0.6058619639734057,1.652635693759449,1.2174538257536858,0.8376087532087366,2.0774681669809323,1.4901547519663203,1.9719252472491116,2.4558966666609283,3.142183020172802,1.9398777466646988,0
1,2.8694023469624095,0.61426803332352,0.6702555028788502,1.4101419338988002,0.15538638312521025,1.4973986610792875,-0.037380806388950916,1.348522835430845,2.965873701010188,2.03434281545039,1.892176892325342,0.2882640588050589,3.2062896697598413,0.30036446610571943,2.297158752366297,1.5753439191078324,-1.466530302625031,-0.8351741845306071,1.9260730865754985,0.6533999153233299,0
2,-0.026843098590866088,-1.526728651966614,-0.44942734968850484,-0.6854058208670337,0.16962574482978843,-0.5867847657445506,0.5415519506751634,0.69788262100056,-1.430686402453916,-0.9896894468908899,-0.5806827758075195,-1.8440420375982955,0.9238887948580883,0.7396828011296057,0.33761746220507693,1.2001811195556042,-0.7598317958905523,-0.19765045661988356,0.09838157062956965,-0.283834744388602,0
3,-0.278346545011976,2.2247839815901496,1.0055641643312851,0.9075893321841386,1.6068964717988774,-1.0325890554092125,1.429265282808526,0.8160496110073379,2.4557666216695697,2.567305976605621,2.857453851668507,0.689940293417326,0.05013978028979138,-0.953606030843372,1.8341847991044908,-0.43893859862925133,-0.4070800316978178,0.5664617876938127,0.1764883232157366,0.3648267133729175,0
4,2.9973740816986143,3.8112921585839477,2.1328259616200467,3.408553957414684,1.215906061802721,1.779125083845189,2.4028623939260285,3.3183324662740024,1.5347339484204883,3.3868494500117317,2.8809828020640884,4.237691474771952,1.3550203836600978,2.6641636725817968,2.800378385491945,3.9536322771168315,1.5952344841457056,2.5604713372313244,1.97269424333304,2.1768075315392377,0
5,0.14347752638724787,2.4869025695309803,2.9845423601154772,2.562270362049614,3.9486119802707043,3.64615559483377,2.863410502946796,3.5201831547868014,6.32387275346235,1.2346517433246427,2.4486831834524763,1.6571847273396059,3.9979840145643815,0.5135309593234638,2.9798740968913036,0.5083913316042434,3.422095372322053,2.925003670053498,4.849442139415224,5.597857394488792,0
6,1.9102274233486647,3.712944858564056,4.470068362858756,4.082766725428277,2.622823181239047,4.4866811767786885,4.328284354155322,3.841677096567739,5.053704259222028,4.473966846142653,6.885263127569961,3.8880389088943765,3.1386079817264534,4.934128911655332,4.141224707411286,3.267240190054549,2.0459427983713185,5.284294118013181,4.53682883600781,5.166004103837783,0
7,1.0000505828040513,0.7085406048962064,0.49161531989197527,-0.9524585657643234,2.5283408725283394,1.8385932741174136,2.5896925838969413,1.3199236597824475,-2.534147393824913,0.013541687299545524,-0.6232806761382874,0.015890739199425408,0.7657973779206821,3.390203724531501,0.4440658103926416,2.8674882779362143,2.5566292016315533,3.934777803608873,1.8219980351964327,1.5248163256713914,0
8,0.3660697996693163,-2.4102586117145206,-4.355005662636181,-0.025111456310999536,-1.5380801340847352,-0.763928066410192,-1.8355882260113856,-0.42316501053601296,-1.6587316861503258,0.6954312572300267,-1.6316511600722396,-0.7235462674794304,0.9617378548757465,-2.0291511079403657,2.154826869176052,-0.9055927228659271,-1.972030359098167,0.1883703753779029,1.1192184652968293,-1.528905229447171,0
9,0.8504027315436173,-0.48744921172524824,-0.18932107009525545,1.2844712771593885,-1.7808073138029923,-0.89671152081428,-0.8518453147126528,-1.1215570844449396,-0.08975085298329422,-2.1039748910853806,-0.9587811902695393,0.5606013435888031,-1.2275070379664053,-1.1391591070854776,-1.3832913412328662,-1.1663994723866669,-1.2139991196212767,-1.9425533713852778,-0.9595732785871705,-1.2680946050595536,0
10,1.3776538704495422,1.804397396892975,0.42610904375568714,-1.1673334931484112,1.892578208302587,0.6798425321810924,2.75356139357866,0.40831305255688366,0.5609381172471286,-0.2376932823184914,1.290021657089706,1.1939804216818821,1.3771270947795233,-0.002043424790770132,2.1614457252946053,2.425939807147814,2.3970504839062676,0.6017526445160455,-3.096130853708301,-0.14217520903183534,0
11,2.089351292897206,-0.6937196753751551,0.4495365347520712,-1.1868474282213128,0.6948586401776276,-0.5666508666047072,0.026665603094382595,-1.7670364212785623,-1.9975123510125465,-0.07359427554691589,-0.2521920198669201,0.4139978433649887,-0.5447385300420979,0.8165026464779674,0.5413534802718829,-1.5791248305268857,0.41373331730446705,-2.4441706236106606,-4.063623011121168,-0.363161910264175,0
12,6.555604583863349,1.241564221347192,5.46324828747072,1.7146589282837514,1.6794539100774113,4.44422146025114,2.558598452652492,0.4253243657150112,3.5262240338635347,3.413054624782561,2.248037265943174,0.7362877514792674,6.057243298084021,4.075092514345451,0.968893558997781,4.151066285755595,2.8901465581724923,0.3315295319010303,3.3818015105976302,0.476006213125993,0
13,8.792125028250423,8.83948101702996,8.362832889680071,7.811822264601643,7.996029491833052,10.152457994828557,8.565540818497063,8.811761091971462,6.113195703394822,10.509595677832676,7.422649825680651,9.31549305416664,10.894160811743165,10.386796268874818,9.803488135156172,8.776556028837852,9.583804957632942,8.402431397198502,7.542682648500328,10.33785945442655,0
14,2.7152890122593685,-0.02359438919070911,-2.173301675925547,0.6461215377335274,0.5363187800089746,-1.3706439545298506,0.31690521432434227,0.900801213635839,0.2421821622413174,-1.6690101309042182,-0.08249671555374505,-0.44046680815353945,1.9449067631156092,-0.6378084213531561,3.449384501419744,3.3216617244258484,0.3165898402320422,1.4022351336605299,-0.5401846202544704,0.05700178737536188,0
15,0.36669005674900523,1.3770459169433793,0.2515862612313524,2.6479402363953706,0.6382953272768963,2.526176148948375,3.9606251924925804,2.869025223000206,0.9638120694442867,4.414437939533079,1.6335503087394814,2.933556990939037,1.2700428846337264,0.03618610024365787,3.4139848117472336,0.3076344905517585,0.08217095795165497,2.274995589446447,0.44159574203880947,0.6270351802580449,0
16,1.1985131265964628,1.8394779709628333,1.9982118040722217,1.529357433519524,3.490316554740758,3.3010027698922757,3.029410006949055,3.51748164820992,1.5471176038431351,3.9758621869704593,2.117658559896134,0.7563659771762161,2.9004960878968546,3.292555009120149,2.292553834715811,3.9233326584818338,2.2600612598824656,3.818838701891143,4.013412456054464,2.7121846599252786,0
17,6.580908421252243,7.284006889250622,6.028264822394592,8.846894096833008,4.936080715198115,9.940858872360874,6.587280153648407,6.4435187012485615,9.109506774331166,7.336800133888793,7.451584762819546,9.093828064977783,9.368399172129047,5.654558389538529,8.811720780118396,6.558988212042063,5.653778773264505,8.851393392473824,7.485985234364981,9.188033207283187,0
18,-0.9373285365131712,-1.8768138671474563,-0.47358542416974103,0.9061385876773831,1.3142093802826467,0.24895498326408538,-0.22391409990695754,0.5825851823111277,0.42841106911349813,-0.03396410688217877,1.28564042022178,-0.44675475972817136,0.8208025172865583,0.629098051660119,-0.8990674203272699,-0.8712365582264927,-1.2801589572303658,2.7845036233333023,2.1843793140635412,1.0102527812947297,0
19,3.2375659703580277,6.426290079350576,4.896530477573096,3.777470890594584,4.341191612824665,6.368053997541999,5.841031579326865,5.711251032477225,5.418264084503873,3.7371648272057336,5.091238403410134,5.3221050911625465,6.893692436365503,4.33330590015072,4.788365129540168,6.9687017768262205,3.0503538395696426,5.286957948270181,4.378263515562363,6.886726497478833,0
20,6.073366573667343,5.8079997086272,5.788077445144364,4.839191826372301,4.7960781025058195,4.310992224839974,3.5898797409139753,4.213855676334565,4.225670469977232,4.0822170618096845,1.8162535749758282,4.277778992074048,5.030328352652391,4.383272228947334,3.948703195188216,4.946944151701902,6.394408356665898,1.3095586317270076,3.292948378150477,4.090919701609197,0
21,5.281132851847207,4.786641066876053,4.639775131551556,2.680138353047889,3.8311734860905178,5.295462489831945,3.54257558432759,2.04187824519381,5.148200597488873,3.024659663982165,3.2354885330770156,2.5872988102756387,5.38075813628587,3.0145910796493443,3.9740149430439202,3.3256254449253797,6.2867746350509375,1.9672280401408877,3.9919178286136834,3.0518090763217693,0
22,1.0908254830546862,2.9553160288684253,4.2586198174939724,1.1637421887560984,2.2322335075975794,2.2042123775829014,5.0029150211585485,3.426054662639064,1.4641845784257814,2.5944017866638904,1.3966912714695927,2.479207916544916,-0.38397298613576947,1.3962550394624995,0.7177807502466891,1.4303037116619426,3.5528037662125334,0.752896852929851,0.8183497510708959,3.2502489688988696,0
23,3.523734503816076,5.043132908321694,4.045196212782498,3.769397164950182,4.959022032246947,2.748659788309087,4.181024258344215,4.619700023347296,2.255875511289795,2.3119772770084777,4.370329876109694,4.296274871346101,3.631236643404558,5.096396787579042,3.499537546429729,5.71280813411502,5.741114034469452,4.2297032023698415,1.6581370764421828,4.392192955417271,0
24,3.760544196674587,3.5030858439719315,4.768186737624868,4.935261482960837,3.4298069765031434,5.581869643670989,3.4252285547668393,3.5998824223799817,3.024933562056119,4.277842120359202,3.5148553478526527,5.118147730748107,5.305725802615231,5.514503464764141,1.9767030828487573,5.115605739597651,3.8862204222045706,5.092108729554786,4.629016292783326,4.592816027676733,0
25,0.13848937929306637,0.939638721933044,0.23954194708936538,-1.1143743201637708,-0.32910966916315276,-1.0768497954412912,0.7850060599920428,-0.9667145640506205,2.767906725167644,-0.6883363677756704,1.8697215172807145,-0.2787259117009633,0.5147092117132057,-1.2949095329123361,1.3079846670119757,-1.6661426961956805,-0.5890159714808907,0.16967293589797983,0.49110944786185495,0.06095612802142769,0
